Status	Freezer	Rack	Box	Location		Date	Initials	Target		# of entry									
Empty	6	1	1	56															
Empty	6	1	1	57															
Empty	6	1	1	58															
Empty	6	1	1	59															
Empty	6	1	1	60															
Empty	6	1	1	61															
Empty	6	1	1	62															
Empty	6	1	1	63															
Empty	6	1	1	64															
Empty	6	1	1	65						4									
Empty	6	1	1	66						4									
Empty	6	1	1	67						4									
Empty	6	1	1	68						4									
Empty	6	1	1	69															
Empty	6	1	1	70															
Empty	6	1	1	71															
Empty	6	1	1	72															
Empty	6	1	1	73															
Empty	6	1	1	74															
Empty	6	1	1	75															
Empty	6	1	1	76															
Empty	6	1	1	77															
Empty	6	1	1	78															
Empty	6	1	1	79															
Empty	6	1	1	80															
Empty	6	1	1	81															
Empty	6	1	1	82															
Empty	6	1	1	83															
Empty	6	1	1	84															
Empty	6	1	1	85															
Empty	6	1	1	86															
Empty	6	1	1	87															
Empty	6	1	1	88															
Empty	6	1	1	89															
Empty	6	1	1	90															
Empty	6	1	1	91															
Empty	6	1	1	92															
Empty	6	1	1	93															
Empty	6	1	1	94															
Empty	6	1	1	95															
Empty	6	1	1	96															
Empty	6	1	1	97															
Empty	6	1	1	98															
Empty	6	1	1	99															
Empty	6	1	1	100															
Empty	6	1	1	1															
Empty	6	1	2	2					FC1 lot # AF29446987										
Immortality	6	1	2	3	L123/109.1 IM	02/05/21	JB	Gaba AR theta	FC1 lot # AF29446987										
Immortality	6	1	2	4	L123/109.1 IM	02/05/21	JB	Gaba AR theta	FC1 lot # AF29446987										
Immortality	6	1	2	5	L123/109.1 IM	02/05/21	JB	Gaba AR theta	FC1 lot # AF29446987										
Immortality	6	1	2	6	L123/109.1 IM	02/05/21	JB	Gaba AR theta	FC1 lot # AF29446987										
Immortality	6	1	2	7	L123/109.1 IM	02/05/21	JB	Gaba AR theta	FC1 lot # AF29446987										
Immortality	6	1	2	8	L123/109.1 IM	02/05/21	JB	Gaba AR theta	FC1 lot # AF29446987										
Immortality	6	1	2	9	L123/109.1 IM	02/05/21	JB	Gaba AR theta	FC1 lot # AF29446987										
Immortality	6	1	2	10	L123/109.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Empty	6	1	2	11					FC1 lot # AF29446987										
Empty	6	1	2	12					FC1 lot # AF29446987										
Immortality	6	1	2	13	N424/45.1.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Immortality	6	1	2	14	N424/45.1.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Immortality	6	1	2	15	N424/45.1.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Immortality	6	1	2	16	N424/45.1.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Immortality	6	1	2	17	N424/45.1.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Immortality	6	1	2	18	N424/45.1.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Immortality	6	1	2	19	N424/45.1.1 IM	02/05/21	JB	GlyRA3L+K	FC1 lot # AF29446987										
Immortality	6	1	2	20	N424/45.1.1 IM	02/05/21	JB	Ankyrin G											
Empty	6	1	2	21					FC1 lot # AF29446987										
Subclone	6	1	2	22	N106/36.1.1	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Subclone	6	1	2	23	N106/36.1.1	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Subclone	6	1	2	24	N106/36.1.2	02/08/21	JB	Ankyrin G											
Empty	6	1	2	25					FC1 lot # AF29446987										
Subclone	6	1	2	26	N106/36.1.2	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Subclone	6	1	2	27	N106/36.1.3	02/08/21	JB	Ankyrin G											
Empty	6	1	2	28					FC1 lot # AF29446987										
Subclone	6	1	2	29	N106/36.1.3	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Subclone	6	1	2	30	N106/36.1.4	02/08/21	JB	Ankyrin G											
Empty	6	1	2	31					FC1 lot # AF29446987										
Subclone	6	1	2	32	N106/36.1.4	02/08/21	JB	Ankyrin G											
Empty	6	1	2	33					FC1 lot # AF29446987										
Subclone	6	1	2	34	N106/36.1.5	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Subclone	6	1	2	35	N106/36.1.5	02/08/21	JB		FC1 lot # AF29446987										
Empty	6	1	2	36															
Empty	6	1	2	37				Ankyrin G											
Immortality	6	1	2	38	N106/65.1 IM	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Immortality	6	1	2	39	N106/65.1 IM	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Immortality	6	1	2	40	N106/65.1 IM	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Immortality	6	1	2	41	N106/65.1 IM	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Immortality	6	1	2	42	N106/65.1 IM	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Immortality	6	1	2	43	N106/65.1 IM	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Immortality	6	1	2	44	N106/65.1 IM	02/08/21	JB	Ankyrin G	FC1 lot # AF29446987										
Immortality	6	1	2	45	N106/65.1 IM	02/08/21	JB		FC1 lot # AF29446987	3									
Immortality	6	1	2	46						3									
Immortality	6	1	2	47															
Immortality	6	1	2	48				SUR1											
Immortality	6	1	2	49	N289/16.2 IM	02/08/21	JB	SUR1	FC1 lot # AF29446987										
Immortality	6	1	2	50	N289/16.2 IM	02/08/21	JB	SUR1	FC1 lot # AF29446987	3									
Immortality	6	1	2	51	N289/16.2 IM	02/08/21	JB	SUR1	FC1 lot # AF29446987										
Immortality	6	1	2	52	N289/16.2 IM	02/08/21	JB	SUR1	FC1 lot # AF29446987										
Immortality	6	1	2	53	N289/16.2 IM	02/08/21	JB	SUR1	FC1 lot # AF29446987	2									
Immortality	6	1	2	54	N289/16.2 IM	02/08/21	JB	SUR1	FC1 lot # AF29446987	2									
Immortality	6	1	2	55	N289/16.2 IM	02/08/21	JB	SUR1	FC1 lot # AF29446987										
Empty	6	1	2	56															
Empty	6	1	2	57															
Empty	6	1	2	58															
Empty	6	1	2	59					FC1 lot # AF29446987										
Empty	6	1	2	60					FC1 lot # AF29446987										
Immortality	6	1	2	61	N449/73.1 IM	02/08/21	JB	SLC18A2	FC1 lot # AF29446987										
Immortality	6	1	2	62	N449/73.1 IM	02/08/21	JB	SLC18A2	FC1 lot # AF29446987										
Immortality	6	1	2	63	N449/73.1 IM	02/08/21	JB	SLC18A2	FC1 lot # AF29446987										
Immortality	6	1	2	64	N449/73.1 IM	02/08/21	JB	SLC18A2	FC1 lot # AF29446987										
Immortality	6	1	2	65	N449/73.1 IM	02/08/21	JB	SynDIG4	FC1 lot # AF29446987										
Empty	6	1	2	66					FC1 lot # AF29446987										
Empty	6	1	2	67					FC1 lot # AF29446987										
Immortality	6	1	2	68	L102/45.1.5 IM	12/21/21	JB	SynDIG4	FC1 lot # AF29446987										
Immortality	6	1	2	69	L102/45.1.5 IM	12/21/21	JB	SynDIG4	FC1 lot # AF29446987										
Immortality	6	1	2	70	L102/45.1.5 IM	12/21/21	JB	SynDIG4	FC1 lot # AF29446987										
Immortality	6	1	2	71	L102/45.1.5 IM	12/21/21	JB	SynDIG4	FC1 lot # AF29446987										
Immortality	6	1	2	72	L102/45.1.5 IM	12/21/21	JB	SynDIG4	FC1 lot # AF29446987										
Immortality	6	1	2	73	L102/45.1.5 IM	12/21/21	JB	SynDIG4	FC1 lot # AF29446987										
Immortality	6	1	2	74	L102/45.1.5 IM	12/21/21	JB	SynDIG4	FC1 lot # AF29446987										
Immortality	6	1	2	75	L102/45.1.5 IM	12/21/21	JB	Nav1.2	FC1 lot # AF29446987										
Subclone	6	1	2	76	K69/3.2.1	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	77	K69/3.2.1	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	78	K69/3.2.2	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	79	K69/3.2.2	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	80	K69/3.2.3	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	81	K69/3.2.3	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	82	K69/3.2.4	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	83	K69/3.2.4	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	84	K69/3.2.5	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999	2									
Subclone	6	1	2	85	K69/3.2.5	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999	2									
Subclone	6	1	2	86	K69/3.2.6	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	87	K69/3.2.6	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	88	K69/3.2.7	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	89	K69/3.2.7	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	90	K69/3.2.8	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	91	K69/3.2.8	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	92	K69/3.2.9	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	93	K69/3.2.9	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999	2									
Subclone	6	1	2	94	K69/3.2.10	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999	2									
Subclone	6	1	2	95	K69/3.2.10	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	96	K69/3.2.11	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999										
Subclone	6	1	2	97	K69/3.2.11	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999	2									
Subclone	6	1	2	98	K69/3.2.12	09/17/21	RB	Nav1.2	Sub-subclone of K69/3.2 vial from 12/16/1999	2									
Subclone	6	1	2	99	K69/3.2.12	09/17/21	RB		Sub-subclone of K69/3.2 vial from 12/16/1999	2									
Empty	6	1	2	100						2									
Empty	6	1	3	1															
Empty	6	1	3	2															
Empty	6	1	3	3															
Empty	6	1	3	4															
Empty	6	1	3	5															
Empty	6	1	3	6															
Empty	6	1	3	7															
Empty	6	1	3	8															
Empty	6	1	3	9															
Empty	6	1	3	10															
Empty	6	1	3	11															
Empty	6	1	3	12															
Empty	6	1	3	13															
Empty	6	1	3	14															
Empty	6	1	3	15															
Empty	6	1	3	16															
Empty	6	1	3	17															
Empty	6	1	3	18															
Empty	6	1	3	19															
Empty	6	1	3	20															
Empty	6	1	3	21															
Empty	6	1	3	22															
Empty	6	1	3	23															
Empty	6	1	3	24															
Empty	6	1	3	25															
Empty	6	1	3	26															
Empty	6	1	3	27															
Empty	6	1	3	28															
Empty	6	1	3	29															
Empty	6	1	3	30															
Empty	6	1	3	31															
Empty	6	1	3	32															
Empty	6	1	3	33															
Empty	6	1	3	34															
Empty	6	1	3	35															
Empty	6	1	3	36															
Empty	6	1	3	37															
Empty	6	1	3	38															
Empty	6	1	3	39															
Empty	6	1	3	40															
Empty	6	1	3	41															
Empty	6	1	3	42															
Empty	6	1	3	43															
Empty	6	1	3	44															
Empty	6	1	3	45															
Empty	6	1	3	46															
Empty	6	1	3	47															
Empty	6	1	3	48															
Empty	6	1	3	49															
Empty	6	1	3	50															
Empty	6	1	3	51															
Empty	6	1	3	52															
Empty	6	1	3	53															
Empty	6	1	3	54															
Empty	6	1	3	55															
Empty	6	1	3	56															
Empty	6	1	3	57															
Empty	6	1	3	58															
Empty	6	1	3	59															
Empty	6	1	3	60															
Empty	6	1	3	61															
Empty	6	1	3	62															
Empty	6	1	3	63															
Empty	6	1	3	64															
Empty	6	1	3	65															
Empty	6	1	3	66															
Empty	6	1	3	67															
Empty	6	1	3	68															
Empty	6	1	3	69															
Empty	6	1	3	70															
Empty	6	1	3	71															
Empty	6	1	3	72															
Empty	6	1	3	73															
Empty	6	1	3	74															
Empty	6	1	3	75															
Empty	6	1	3	76															
Empty	6	1	3	77															
Empty	6	1	3	78															
Empty	6	1	3	79															
Empty	6	1	3	80															
Empty	6	1	3	81															
Empty	6	1	3	82															
Empty	6	1	3	83															
Empty	6	1	3	84															
Empty	6	1	3	85															
Empty	6	1	3	86															
Empty	6	1	3	87															
Empty	6	1	3	88															
Empty	6	1	3	89															
Empty	6	1	3	90															
Empty	6	1	3	91															
Empty	6	1	3	92															
Empty	6	1	3	93															
Empty	6	1	3	94															
Empty	6	1	3	95															
Empty	6	1	3	96															
Empty	6	1	3	97															
Empty	6	1	3	98															
Empty	6	1	3	99															
Subclone	6	1	3	100	N103/38.3	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	1	N103/38.3	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	2	N103/38.4	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	3	N103/38.4	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	4	N103/38.5	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	5	N103/38.5	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	6	N128A/2.1	07/21/08	BB	Haspin											
Subclone	6	1	4	7	N128A/2.1	07/21/08	BB	Haspin											
Subclone	6	1	4	8	N128A/2.1	07/21/08	BB	Haspin											
Subclone	6	1	4	9	N128A/2.1	07/21/08	BB	Haspin											
Subclone	6	1	4	10	N128A/2.1	07/21/08	BB	Haspin											
Subclone	6	1	4	11	N128A/2.1	07/21/08	BB	Haspin											
Subclone	6	1	4	12	N128A/2.2	07/21/08	BB	Haspin											
Subclone	6	1	4	13	N128A/2.2	07/21/08	BB	Haspin											
Subclone	6	1	4	14	N128A/2.3	07/21/08	BB	Haspin											
Subclone	6	1	4	15	N128A/2.3	07/21/08	BB	Haspin											
Subclone	6	1	4	16	N128A/2.4	07/21/08	BB	Haspin											
Subclone	6	1	4	17	N128A/2.4	07/21/08	BB	Haspin											
Subclone	6	1	4	18	N128A/2.5	07/21/08	BB	Haspin											
Subclone	6	1	4	19	N128A/2.5	07/21/08	BB	Haspin											
Subclone	6	1	4	20	N144/17.2	01/08/09													
Subclone	6	1	4	21	N133/63.1	08/06/08	BLB	RGS14											
Subclone	6	1	4	22	N133/63.1	08/06/08	BLB	RGS14											
Subclone	6	1	4	23	N128A/4.2	08/06/08	TQS	A-MBP											
Subclone	6	1	4	24	N128A/4.3	08/06/08	TQS	A-MBP											
Subclone	6	1	4	25	N128A/4.4	08/06/08	TQS	A-MBP											
Subclone	6	1	4	26	N128A/4.5	08/06/08	TQS	A-MBP											
Subclone	6	1	4	27	L118/14.1.2	08/18/16	MOG	VGAT											
Subclone	6	1	4	28	L118/14.1.2	08/18/16	MOG	VGAT											
Subclone	6	1	4	29	N128A/4.1	08/05/08	TQS	A-MBP											
Subclone	6	1	4	30	N128A/4.1	08/12/08	TQS	A-MBP											
Subclone	6	1	4	31	N128A/4.1	08/12/08	TQS	A-MBP											
Subclone	6	1	4	32	N128A/4.1	08/12/08	TQS	A-MBP											
Subclone	6	1	4	33	N128A/4.1	08/12/08	TQS	A-MBP											
Subclone	6	1	4	34	N128A/4.1	08/12/08	TQS	A-MBP											
Subclone	6	1	4	35	N106/20.4	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	36	N106/20.4	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	37	N106/20.4	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	38	N106/20.4	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	39	N106/20.4	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	40	N106/20.5	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	41	N106/20.5	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	42	N106/20.5	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	43	N106/20.5	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	44	N106/20.5	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	45	N106/20.5	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	46	N106/20.5	07/11/08	ADM	AnkyrinG											
Subclone	6	1	4	47	L118/14.1.3	08/18/16	MOG	VGAT											
Subclone	6	1	4	48	L118/14.1.3	08/18/16	MOG	VGAT											
Subclone	6	1	4	49	L118/14.1.5	08/18/16	MOG	VGAT											
Subclone	6	1	4	50	L118/14.1.5	08/18/16	MOG	VGAT											
Subclone	6	1	4	51	L66/9.1	08/18/08	ADM	Kv1.2P2 											
Subclone	6	1	4	52	L66/9.2	08/18/08	ADM	Kv1.2P2 											
Subclone	6	1	4	53	L66/9.3	08/18/08	ADM	Kv1.2P2 											
Subclone	6	1	4	54	L66/9.3	08/18/08	ADM	Kv1.2P2 											
Subclone	6	1	4	55	L66/9.4	08/18/08	ADM	Kv1.2P2 											
Subclone	6	1	4	56	L66/9.5	08/18/08	ADM	Kv1.2P2 											
Subclone	6	1	4	57	N103/38.1	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	58	N103/38.1	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	59	N103/38.2	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	60	N103/38.2	07/10/08	BB	ALDH1L1											
Subclone	6	1	4	61	N143/36.1	10/14/08	ADM	CDY1											
Subclone	6	1	4	62	N143/36.2	10/14/08	ADM	CDY1											
Subclone	6	1	4	63	N143/36.3	10/14/08	ADM	CDY1											
Subclone	6	1	4	64	N143/36.4	10/14/08	ADM	CDY1											
Subclone	6	1	4	65	N143/36.5	10/14/08	ADM	CDY1											
Subclone	6	1	4	66	N143/36.6	10/14/08	ADM	CDY1		6									
Subclone	6	1	4	67	N143/36.8	10/14/08	ADM	CDY1		6									
Subclone	6	1	4	68	N143/38.1	10/14/08	ADM	CDY1		6									
Subclone	6	1	4	69	N143/38.3	10/14/08	ADM	CDY1		6									
Subclone	6	1	4	70	N143/38.4	10/14/08	ADM	CDY1		6									
Subclone	6	1	4	71	N143/38.5	10/14/08	ADM	CDY1											
Subclone	6	1	4	72	N143/38.6	10/14/08	ADM	CDY1											
Subclone	6	1	4	73	N143/38.7	10/14/08	ADM	CDY1		8									
Subclone	6	1	4	74	N143/38.10	10/14/08	ADM	CDY1		8									
Subclone	6	1	4	75	N143/42.2	10/14/08	ADM	CDY1		8									
Subclone	6	1	4	76	N143/42.3	10/14/08	ADM	CDY1		8									
Subclone	6	1	4	77	N143/42.4	10/14/08	ADM	CDY1		8									
Subclone	6	1	4	78	N143/42.5	10/14/08	ADM	CDY1		8									
Subclone	6	1	4	79	N143/38.2	10/17/08	ADM	CDY1		8									
Subclone	6	1	4	80	N143/38.2	10/17/08	ADM	CDY1											
Subclone	6	1	4	81	N143/38.2	10/17/08	ADM	CDY1											
Subclone	6	1	4	82	N143/38.2	10/17/08	ADM	CDY1											
Subclone	6	1	4	83	N143/38.2	10/17/08	ADM	CDY1											
Subclone	6	1	4	84	N143/36.10	11/08/08	ADM	CDY1											
Subclone	6	1	4	85	N143/36.11	11/11/08	ADM	CDY1											
Other	6	1	4	86	Cos-1 Cell P=8	11/11/08													
Subclone	6	1	4	87	N154/30.1.1	12/08/08	BLB	JMJD2A											
Subclone	6	1	4	88	N154/30.1.1	12/08/08	BLB	JMJD2A											
Subclone	6	1	4	89	N154/32.2.1	12/08/08	BLB	JMJD2A											
Subclone	6	1	4	90	N148/27.1	11/26/08	BMB	gammA-PCDHB2											
Subclone	6	1	4	91	N59/20.5	03/13/09	BMB	frozen as controls for MAlAl											
Subclone	6	1	4	92	N59/20.5	03/13/09	BMB	frozen as controls for MAlAl											
Subclone	6	1	4	93	N59/20.5	03/13/09	BMB	frozen as controls for MAlAl											
Subclone	6	1	4	94	N59/20.5	03/13/09	BMB	frozen as controls for MAlAl											
Subclone	6	1	4	95	N148/27.1.1.1	12/22/08	BB	gPcdh B2											
Subclone	6	1	4	96	N148/27.1.1.1	12/22/08	BB	gPcdh B2											
Subclone	6	1	4	97	N148/27.1.1.1	12/22/08	BB	gPcdh B2											
Subclone	6	1	4	98	N148/27.1.1.1	12/22/08	BB	gPcdh B2											
Empty	6	1	4	99															
Subclone	6	1	4	100	N158/9.1	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	1	N158/9.2	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	2	N158/9.2	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	3	N158/9.3	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	4	N158/9.3	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	5	N158/9.4	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	6	N158/9.4	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	7	N158/9.5	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	8	N158/9.5	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	9	N158/28.1	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	10	N158/28.1	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	11	N158/28.3	01/20/09	BB	Histone 3.3											
Subclone	6	1	5	12	N158/28.4	01/21/09	BB	Histone 3.3											
Subclone	6	1	5	13	L118/80.2.1	08/18/16	MOG	VGAT											
Subclone	6	1	5	14	L118/80.2.1	08/18/16	MOG	VGAT											
Subclone	6	1	5	15	L118/80.2.3	08/18/16	MOG	VGAT											
Subclone	6	1	5	16	L118/80.2.3	08/18/16	MOG	VGAT											
Subclone	6	1	5	17	L118/80.2.4	08/18/16	MOG	VGAT											
Subclone	6	1	5	18	L118/80.2.4	08/18/16	MOG	VGAT											
Subclone	6	1	5	19	N104/37.2	07/10/08	ADM	SNAT1											
Subclone	6	1	5	20	N104/37.2	07/10/08	ADM	SNAT1											
Subclone	6	1	5	21	N104/37.2	07/10/08	ADM	SNAT1											
Subclone	6	1	5	22	N123/19.3	06/19/08	MR	Histone H3 											
Subclone	6	1	5	23	N123/19.3	06/19/08	MR	Histone H3 											
Subclone	6	1	5	24	N105/2.1	04/09/08	BB	Ankyrin B s											
