sample_name	trimmer_id	PlateName	SeqYear	Dropout? Missing	Dropout resolution	Category	ShowOnWeb	ProteinTarget	ChangeDate	ChangeReason
P70_F7	N91/27.4	plate70	Year2	n/a-n/a		3	T	FGF13/FHF2	20201109	
P70_E6	N91/27.5	plate70	Year2	n/a-n/a		3	T	FGF13/FHF2	20201109	
P1_A3	N92/14.1	plate1	Year1	n/a-n/a		1	F	FGF11/FHF3	20201009	Plate failed to yield seq so redone as Plate1R
P1R_A3	N92/14.1	plate1R	Year2	n/a-n/a		1	T	FGF11/FHF3	20201009	
P70_F3	N92/14.2	plate70	Year2	n/a-n/a		3	T	FGF11/FHF3	20201109	
P70_F4	N92/14.3	plate70	Year2	n/a-n/a		3	T	FGF11/FHF3	20201109	
P34_B12	N92/22.1	plate34	Year1	n/a-n/a		2	T	FGF11/FHF3	20200605	
P8_D7	N93/41.3	plate8	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GABA(B)R1	20201009	No show on web because expecting better seq from AP or DP plate
PDP2_E11	N93/41.3	plateDP2	Year2	Dec2020dropout-Both		2	T	GABA(B)R1	20201009	
P8_D8	N93/41.5	plate8	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GABA(B)R1	20201109	No show on web because expecting better seq from AP or DP plate, corrected category
PDP2_F11	N93/41.5	plateDP2	Year2	Dec2020dropout-Both		2	T	GABA(B)R1	20201109	Corrected category
P8_D3	N93/6.1	plate8	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GABA(B)R1	20201009	No show on web because expecting better seq from AP or DP plate
PDP2_A11	N93/6.1	plateDP2	Year2	Dec2020dropout-Both		2	T	GABA(B)R1	20201009	
P8_D4	N93/6.2	plate8	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GABA(B)R1	20201109	No show on web because expecting better seq from AP or DP plate, corrected category
PDP2_B11	N93/6.2	plateDP2	Year2	n/a-n/a		2	T	GABA(B)R1	20201109	Corrected category
P8_D5	N93/6.4	plate8	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GABA(B)R1	20201109	No show on web because expecting better seq from AP or DP plate, corrected category
PDP2_C11	N93/6.4	plateDP2	Year2	n/a-n/a		2	T	GABA(B)R1	20201109	Corrected category
P8_D6	N93/6.5	plate8	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	F	GABA(B)R1	20201109	No show on web because expecting better seq from AP or DP plate, corrected category
PDP2_D11	N93/6.5	plateDP2	Year2	n/a-n/a		2	T	GABA(B)R1	20201109	Corrected category
P8_D9	N93/7.1	plate8	Year1	Dec2020dropout-Both		2	T	GABA(B)R1	20200605	
P8_D10	N93/7.2	plate8	Year1	n/a-n/a		2	T	GABA(B)R1	20201109	Corrected category
P8_D11	N93/7.3	plate8	Year1	n/a-n/a		2	T	GABA(B)R1	20201109	Corrected category
P8_D12	N93/7.5	plate8	Year1	n/a-n/a		2	T	GABA(B)R1	20201109	Corrected category
P29_E11	N93A/35.1	plate29	Year1	n/a-n/a		2	T	GABA(B)R1	20200428	
P1_H6	N93A/49.2	plate1	Year1	n/a-n/a		1	F	GABA(B)R1	20201009	Plate failed to yield seq so redone as Plate1R
P1R_H6	N93A/49.2	plate1R	Year2	n/a-n/a		1	T	GABA(B)R1	20201009	
P72_B10	N93A/49.2	plate72	Year2	n/a-n/a		1	T	GABA(B)R1	20201109	
Psanger_114550	N93A/49.2R	Sanger_samples		n/a-n/a		6	T	GABA(B)R1	20200617	Added Psanger to Addgene ID # for "sample_name"
P29_E9	N93A/51.1	plate29	Year1	n/a-n/a		2	T	GABA(B)R1	20200428	
P66_C12	N94/17.1	plate66	Year1	n/a-n/a		1	T	FGF12/FHF1	20200619	
P72_D2	N94/17.1	plate72	Year2	n/a-n/a		1	T	FGF12/FHF1	20201109	
Psanger_114538	N94/17R	Sanger_samples		n/a-n/a		6	T	FGF12/FHF1	20200617	Added Psanger to Addgene ID # for "sample_name"
P34_C2	N94/48.1	plate34	Year1	n/a-n/a		2	T	FGF12/FHF1	20200605	
P1_H5	N95/35.1	plate1	Year1	n/a-n/a		1	F	GABA(A)R, Alpha1	20201009	Plate failed to yield seq so redone as Plate1R
P1R_H5	N95/35.1	plate1R	Year2	Dec2020dropout-Both		1	T	GABA(A)R, Alpha1	20201009	
P7_D12	N95/35.1	plate7	Year1	Dec2020dropout-Both		1	T	GABA(A)R, Alpha1	20210215	Corrected category
P73_F2	N95/35.1	plate73	Year2			1	T	GABA(A)R, Alpha1	20210312	
P7_C2	N95/35.2	plate7	Year1	n/a-n/a		3	T	GABA(A)R, Alpha1	20200605	
P7_C3	N95/35.3	plate7	Year1	n/a-n/a		3	T	GABA(A)R, Alpha1	20200605	
P7_B8	N95/35.4	plate7	Year1	n/a-n/a		3	T	GABA(A)R, Alpha1	20200605	
P7_B9	N95/43.1	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Alpha1	20200605	
P7_B10	N95/43.2	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Alpha1	20201109	Corrected category
P7_B11	N95/43.3	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Alpha1	20201109	Corrected category
P7_B12	N95/43.4	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Alpha1	20201109	Corrected category
P7_C1	N95/43.5	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Alpha1	20201109	Corrected category
P7_C4	N96/53.2	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Beta1	20200605	
P7_C5	N96/53.3	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Beta1	20201109	Corrected category
P7_C6	N96/53.4	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Beta1	20201109	Corrected category
P7_C7	N96/53.5	plate7	Year1	n/a-n/a		2	T	GABA(A)R, Beta1	20201109	Corrected category
P7_C8	N96/55.1	plate7	Year1	Dec2020dropout-HC		3	T	GABA(A)R, Beta1	20200605	
P1_A4	N96/55.3	plate1	Year1	n/a-n/a		1	F	GABA(A)R, Beta1	20201009	Plate failed to yield seq so redone as Plate1R
P1R_A4	N96/55.3	plate1R	Year2	n/a-n/a		1	T	GABA(A)R, Beta1	20201009	
P75_F2	N96/55.3	plate75	Year2			1	T	GABA(A)R, Beta1	20210312	
Psanger_114549	N96/55.3R	Sanger_samples		n/a-n/a		6	T	GABA(A)R, Beta1	20200617	Added Psanger to Addgene ID # for "sample_name"
P7_C9	N96/55.4	plate7	Year1	n/a-n/a		3	T	GABA(A)R, Beta1	20200605	
P7_C10	N96/55.5	plate7	Year1	n/a-n/a		3	T	GABA(A)R, Beta1	20200605	
P14_H9	N97A/22.1	plate14	Year1	Dec2020dropout-Both		2	T	Neuroligin-1	20200605	
P15_H9	N97A/22.1	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
PS1_C2	N97A/22.1	plateS1	Year2	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)	2	T	Neuroligin-1	20210312	Should be corroborating subclone seq, may show if better seq than initial one, corrected category => might as well show
P14_H10	N97A/22.2	plate14	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P15_H10	N97A/22.2	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P14_H8	N97A/23.1	plate14	Year1	n/a-n/a		2	T	Neuroligin-1	20200605	
P15_H8	N97A/23.1	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
PS1_C1	N97A/23.1	plateS1	Year2	n/a-n/a		2	T	Neuroligin-1	20210312	Should be corroborating subclone seq, may show if better seq than initial one, corrected category => might as well show
P15_C5	N97A/30.1	plate15	Year1	n/a-n/a		2	F	Neuroligin-1	20201009	No show on web because expecting better seq from AP or DP plate
PAP1_A9	N97A/30.1	plateAP1		n/a-n/a		2	F	Neuroligin-1	20201228	No show on web because not doing AP plate
PS1_A11	N97A/30.1	plateS1	Year2	n/a-n/a		2	T	Neuroligin-1	20210312	Should be corroborating subclone seq, may show if better seq than initial one => might as well show
P15_C6	N97A/30.3	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P15_C7	N97A/30.4	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P66_E6	N97A/31.1	plate66	Year1	n/a-n/a		1	T	Neuroligin-1	20200619	
P15_C8	N97A/31.2	plate15	Year1	n/a-n/a		3	T	Neuroligin-1	20200605	
PS1_A12	N97A/31.2	plateS1	Year2	n/a-n/a		3	T	Neuroligin-1	20210312	Should be corroborating subclone seq, may show if better seq than initial one => might as well show
P15_C9	N97A/31.3	plate15	Year1	n/a-n/a		3	T	Neuroligin-1	20200605	
P15_C10	N97A/31.4	plate15	Year1	n/a-n/a		3	T	Neuroligin-1	20200605	
P15_C11	N97A/31.5	plate15	Year1	n/a-n/a		3	T	Neuroligin-1	20200605	
Psanger_114554	N97A/31R	Sanger_samples		n/a-n/a		6	T	Neuroligin-1	20200617	Added Psanger to Addgene ID # for "sample_name"
P15_C12	N97A/32.1	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20200605	
PS1_B1	N97A/32.1	plateS1	Year2	n/a-n/a		2	T	Neuroligin-1	20210312	Should be corroborating subclone seq, may show if better seq than initial one => might as well show
P15_D1	N97A/32.2	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P15_D2	N97A/32.3	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P15_D3	N97A/32.4	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P15_D4	N97A/32.5	plate15	Year1	n/a-n/a		2	T	Neuroligin-1	20201109	Corrected category
P3_C7	N98/47.1	plate3	Year1	n/a-n/a		1	T	Neuroligin-4*	20200428	
P16_B10	N98/47.2	plate16	Year1	n/a-n/a		3	T	Neuroligin-4*	20200605	
PS1_C11	N98/47.2	plateS1	Year2	n/a-n/a		3	T	Neuroligin-4*	20210312	Should be corroborating subclone seq, may show if better seq than initial one => might as well show
P16_B11	N98/47.3	plate16	Year1	Dec2020dropout-HC		3	T	Neuroligin-4*	20200605	
P16_B12	N98/47.4	plate16	Year1	n/a-n/a		3	T	Neuroligin-4*	20200605	
P16_C1	N98/47.5	plate16	Year1	n/a-n/a		3	T	Neuroligin-4*	20200605	
P66_E7	N98/7.1	plate66	Year1	n/a-n/a		1	T	Neuroligin-4*	20200619	
P16_B7	N98/7.3	plate16	Year1	n/a-n/a		3	T	Neuroligin-4*	20200605	
PS1_C10	N98/7.3	plateS1	Year2	n/a-n/a		3	T	Neuroligin-4*	20210312	Should be corroborating subclone seq, may show if better seq than initial one => might as well show
P16_B8	N98/7.4	plate16	Year1	n/a-n/a		3	T	Neuroligin-4*	20200605	
P16_B9	N98/7.5	plate16	Year1	n/a-n/a		3	T	Neuroligin-4*	20200605	
Psanger_140081	N98/7R	Sanger_samples		n/a-n/a		6	T	Neuroligin-4*	20200617	Added Psanger to Addgene ID # for "sample_name"
P31_C8	N9C/18.1	plate31	Year1	n/a-n/a		2	T	Cavbeta3 Ca2+ channel	20200428	
P31_C9	N9C/24.1	plate31	Year1	n/a-n/a		2	T	Cavbeta3 Ca2+ channel	20200428	
PS1_H12	neagtivecontrol3	plateS1	Year2	n/a-n/a			F		20201009	
P10_H11	negativecontrol	plate10	Year1	n/a-n/a			F		20201109	
P10_H12	negativecontrol	plate10	Year1	n/a-n/a			F		20201109	
P10R_H11	negativecontrol	plate10R	Year2	n/a-n/a			F		20201109	
P10R_H12	negativecontrol	plate10R	Year2	n/a-n/a			F		20201109	
P11_H11	negativecontrol	plate11	Year1	n/a-n/a			F		20200605	
P11_H12	negativecontrol	plate11	Year1	n/a-n/a			F		20200605	
P12_H11	negativecontrol	plate12	Year1	n/a-n/a			F		20200605	
P12_H12	negativecontrol	plate12	Year1	n/a-n/a			F		20200605	
P14_H11	negativecontrol	plate14	Year1	n/a-n/a			F		20200605	
P14_H12	negativecontrol	plate14	Year1	n/a-n/a			F		20200605	
P15_H11	negativecontrol	plate15	Year1	n/a-n/a			F		20200605	
P15_H12	negativecontrol	plate15	Year1	n/a-n/a			F		20200605	
P16_H11	negativecontrol	plate16	Year1	n/a-n/a			F		20200605	
P16_H12	negativecontrol	plate16	Year1	n/a-n/a			F		20200605	
P17_H11	negativecontrol	plate17	Year1	n/a-n/a			F		20200605	
P17_H12	negativecontrol	plate17	Year1	n/a-n/a			F		20200605	
P18_H11	negativecontrol	plate18	Year1	n/a-n/a			F		20200605	
P18_H12	negativecontrol	plate18	Year1	n/a-n/a			F		20200605	
P19_H10	negativecontrol	plate19	Year1	n/a-n/a			F		20200605	
P19_H12	negativecontrol	plate19	Year1	n/a-n/a			F		20200605	
P2_H12	negativecontrol	plate2	Year1	n/a-n/a			F		20200428	
P20_H11	negativecontrol	plate20	Year1	n/a-n/a			F		20200605	
P20_H12	negativecontrol	plate20	Year1	n/a-n/a			F		20200605	
P21_H11	negativecontrol	plate21	Year1	n/a-n/a			F		20200605	
P21_H12	negativecontrol	plate21	Year1	n/a-n/a			F		20200605	
P22_H11	negativecontrol	plate22	Year1	n/a-n/a			F		20200605	
P22_H12	negativecontrol	plate22	Year1	n/a-n/a			F		20200605	
P23_H11	negativecontrol	plate23	Year1	n/a-n/a			F		20200605	
P23_H12	negativecontrol	plate23	Year1	n/a-n/a			F		20200605	
P24_H11	negativecontrol	plate24	Year1	n/a-n/a			F		20200605	
P24_H12	negativecontrol	plate24	Year1	n/a-n/a			F		20200605	
P25_H11	negativecontrol	plate25	Year1	n/a-n/a			F		20200605	
P25_H12	negativecontrol	plate25	Year1	n/a-n/a			F		20200605	
P26_H11	negativecontrol	plate26	Year1	n/a-n/a			F		20200605	
P26_H12	negativecontrol	plate26	Year1	n/a-n/a			F		20200605	
P27_H11	negativecontrol	plate27	Year1	n/a-n/a			F		20200605	
P27_H12	negativecontrol	plate27	Year1	n/a-n/a			F		20200605	
P28_H11	negativecontrol	plate28	Year1	n/a-n/a			F		20200428	
P28_H12	negativecontrol	plate28	Year1	n/a-n/a			F		20200428	
P29_H12	negativecontrol	plate29	Year1	n/a-n/a			F		20200428	
P30_H11	negativecontrol	plate30	Year1	n/a-n/a			F		20200428	
P30_H12	negativecontrol	plate30	Year1	n/a-n/a			F		20200428	
P32_H11	negativecontrol	plate32	Year1	n/a-n/a			F		20201109	
P32_H12	negativecontrol	plate32	Year1	n/a-n/a			F		20201109	
P36_H11	negativecontrol	plate36	Year1	n/a-n/a			F		20200605	
P36_H12	negativecontrol	plate36	Year1	n/a-n/a			F		20200605	
P37_H11	negativecontrol	plate37	Year1	n/a-n/a			F		20200619	
P37_H12	negativecontrol	plate37	Year1	n/a-n/a			F		20200619	
P38_H11	negativecontrol	plate38	Year1	n/a-n/a			F		20200619	
P4_H11	negativecontrol	plate4	Year1	n/a-n/a			F		20200605	
P4_H12	negativecontrol	plate4	Year1	n/a-n/a			F		20200605	
P8_H11	negativecontrol	plate8	Year1	n/a-n/a			F		20200605	
P8_H12	negativecontrol	plate8	Year1	n/a-n/a			F		20200605	
P9_H11	negativecontrol	plate9	Year1	n/a-n/a			F		20200605	
P9_H12	negativecontrol	plate9	Year1	n/a-n/a			F		20200605	
P1_H11	negativecontrol1	plate1	Year1	n/a-n/a			F		20201009	
P13_H11	negativecontrol1	plate13	Year1	n/a-n/a			F		20200605	
P1R_H11	negativecontrol1	plate1R	Year2	n/a-n/a			F		20201009	
P2_H11	negativecontrol1	plate2	Year1	n/a-n/a			F		20200428	
P29_H11	negativecontrol1	plate29	Year1	n/a-n/a			F		20200428	
P3_H11	negativecontrol1	plate3	Year1	n/a-n/a			F		20200428	
P31_H11	negativecontrol1	plate31	Year1	n/a-n/a			F		20200428	
P32R_D8	negativecontrol1	plate32R	Year2	n/a-n/a			F		20201109	
P33_H11	negativecontrol1	plate33	Year1	n/a-n/a			F		20200605	
P34_H11	negativecontrol1	plate34	Year1	n/a-n/a			F		20200605	
P35_H11	negativecontrol1	plate35	Year1	n/a-n/a			F		20200605	
P39_H11	negativecontrol1	plate39	Year1	n/a-n/a			F		20200619	
P40_H11	negativecontrol1	plate40	Year1	n/a-n/a			F		20200619	
P41_H11	negativecontrol1	plate41	Year1	n/a-n/a			F		20200619	
P42_H11	negativecontrol1	plate42	Year1	n/a-n/a			F		20200619	
P43_H11	negativecontrol1	plate43	Year1	n/a-n/a			F		20200619	
P44_H11	negativecontrol1	plate44	Year1	n/a-n/a			F		20200619	
P45_H11	negativecontrol1	plate45	Year1	n/a-n/a			F		20200428	
P45_H12	negativecontrol1	plate45	Year1	n/a-n/a			F		20200428	
P46_H11	negativecontrol1	plate46	Year1	n/a-n/a			F		20200619	
P47_H11	negativecontrol1	plate47	Year1	n/a-n/a			F		20200619	
P48_H11	negativecontrol1	plate48	Year1	n/a-n/a			F		20200619	
P49_H11	negativecontrol1	plate49	Year1	n/a-n/a			F		20200619	
P5_A2	negativecontrol1	plate5	Year1	n/a-n/a			F		20200708	Corrected "sample_name" due to plate orientation error
P50_H11	negativecontrol1	plate50	Year1	n/a-n/a			F		20200619	
P51_H11	negativecontrol1	plate51	Year1	n/a-n/a			F		20200619	
P52_H11	negativecontrol1	plate52	Year1	n/a-n/a			F		20200619	
P54_H11	negativecontrol1	plate54	Year1	n/a-n/a			F		20200619	
P55_H11	negativecontrol1	plate55	Year1	n/a-n/a			F		20200619	
P56_A1	negativecontrol1	plate56	Year1	n/a-n/a			F		20200619	
P57_A1	negativecontrol1	plate57	Year1	n/a-n/a			F		20200619	
P58_A1	negativecontrol1	plate58	Year1	n/a-n/a			F		20200619	
P59_A1	negativecontrol1	plate59	Year1	n/a-n/a			F		20200619	
P6_H11	negativecontrol1	plate6	Year1	n/a-n/a			F		20201109	
P60_A1	negativecontrol1	plate60	Year1	n/a-n/a			F		20200619	
P65_A1	negativecontrol1	plate65	Year1	n/a-n/a			F		20200619	
P66_A1	negativecontrol1	plate66	Year1	n/a-n/a			F		20200619	
P67_A1	negativecontrol1	plate67	Year2	n/a-n/a			F		20201109	
P68_A1	negativecontrol1	plate68	Year2	n/a-n/a			F		20201109	
P69_A1	negativecontrol1	plate69	Year2	n/a-n/a			F		20201109	
P6R_A1	negativecontrol1	plate6R	Year2	n/a-n/a			F		20201109	
P7_H11	negativecontrol1	plate7	Year1	n/a-n/a			F		20200605	
P70_A1	negativecontrol1	plate70	Year2	n/a-n/a			F		20201109	
P71_A1	negativecontrol1	plate71	Year2	n/a-n/a			F		20201109	
P72_A1	negativecontrol1	plate72	Year2	n/a-n/a			F		20201109	
P74_A1	negativecontrol1	plate74	Year2				F		20210312	
PAP1_A2	negativecontrol1	plateAP1		n/a-n/a			F		20201009	
PDP1_A2	negativecontrol1	plateDP1	Year2	n/a-n/a			F		20201009	
PDP2_C1	negativecontrol1	plateDP2	Year2	n/a-n/a			F		20201009	
PS1_A2	negativecontrol1	plateS1	Year2	n/a-n/a			F		20201009	
PS2_A3	negativecontrol1	plateS2	Year2	n/a-n/a			F		20201009	
PS3_A4	negativecontrol1	plateS3	Year2	n/a-n/a			F		20201009	
P1_H12	negativecontrol2	plate1	Year1	n/a-n/a			F		20201009	
P13_H12	negativecontrol2	plate13	Year1	n/a-n/a			F		20200605	
P1R_H12	negativecontrol2	plate1R	Year2	n/a-n/a			F		20201009	
P3_H12	negativecontrol2	plate3	Year1	n/a-n/a			F		20200428	
P31_H12	negativecontrol2	plate31	Year1	n/a-n/a			F		20200428	
P32R_H11	negativecontrol2	plate32R	Year2	n/a-n/a			F		20201109	
P33_H12	negativecontrol2	plate33	Year1	n/a-n/a			F		20200605	
P34_H12	negativecontrol2	plate34	Year1	n/a-n/a			F		20200605	
P35_H12	negativecontrol2	plate35	Year1	n/a-n/a			F		20200605	
P38_H12	negativecontrol2	plate38	Year1	n/a-n/a			F		20200619	
P39_H12	negativecontrol2	plate39	Year1	n/a-n/a			F		20200619	
P40_H12	negativecontrol2	plate40	Year1	n/a-n/a			F		20200619	
P41_H12	negativecontrol2	plate41	Year1	n/a-n/a			F		20200619	
P42_H12	negativecontrol2	plate42	Year1	n/a-n/a			F		20200619	
P43_H12	negativecontrol2	plate43	Year1	n/a-n/a			F		20200619	
P44_H12	negativecontrol2	plate44	Year1	n/a-n/a			F		20200619	
P46_H12	negativecontrol2	plate46	Year1	n/a-n/a			F		20200619	
P47_H12	negativecontrol2	plate47	Year1	n/a-n/a			F		20200619	
P48_H12	negativecontrol2	plate48	Year1	n/a-n/a			F		20200619	
P49_H12	negativecontrol2	plate49	Year1	n/a-n/a			F		20200619	
P5_A1	negativecontrol2	plate5	Year1	n/a-n/a			F		20200708	Corrected "sample_name" due to plate orientation error
P50_H12	negativecontrol2	plate50	Year1	n/a-n/a			F		20200619	
P51_H12	negativecontrol2	plate51	Year1	n/a-n/a			F		20200619	
P52_H12	negativecontrol2	plate52	Year1	n/a-n/a			F		20200619	
P54_A1	negativecontrol2	plate54	Year1	n/a-n/a			F		20200619	
P55_A1	negativecontrol2	plate55	Year1	n/a-n/a			F		20200619	
P56_H11	negativecontrol2	plate56	Year1	n/a-n/a			F		20200619	
P57_H11	negativecontrol2	plate57	Year1	n/a-n/a			F		20200619	
P58_H11	negativecontrol2	plate58	Year1	n/a-n/a			F		20200619	
P59_H11	negativecontrol2	plate59	Year1	n/a-n/a			F		20200619	
P6_H12	negativecontrol2	plate6	Year1	n/a-n/a			F		20201109	
P60_H11	negativecontrol2	plate60	Year1	n/a-n/a			F		20200619	
P65_H11	negativecontrol2	plate65	Year1	n/a-n/a			F		20200619	
P66_H11	negativecontrol2	plate66	Year1	n/a-n/a			F		20200619	
P67_G6	negativecontrol2	plate67	Year2	n/a-n/a			F		20201109	
P68_G7	negativecontrol2	plate68	Year2	n/a-n/a			F		20201109	
P69_G8	negativecontrol2	plate69	Year2	n/a-n/a			F		20201109	
P6R_B6	negativecontrol2	plate6R	Year2	n/a-n/a			F		20201109	
P7_H12	negativecontrol2	plate7	Year1	n/a-n/a			F		20200605	
P70_G9	negativecontrol2	plate70	Year2	n/a-n/a			F		20201109	
P71_G10	negativecontrol2	plate71	Year2	n/a-n/a			F		20201109	
P72_G11	negativecontrol2	plate72	Year2	n/a-n/a			F		20201109	
PAP1_A3	negativecontrol2	plateAP1		n/a-n/a			F		20201009	
PDP1_A3	negativecontrol2	plateDP1	Year2	n/a-n/a			F		20201009	
PDP2_D1	negativecontrol2	plateDP2	Year2	n/a-n/a			F		20201009	
PS1_H11	negativecontrol2	plateS1	Year2	n/a-n/a			F		20201009	
PS2_H11	negativecontrol2	plateS2	Year2	n/a-n/a			F		20201009	
PS3_H11	negativecontrol2	plateS3	Year2	n/a-n/a			F		20201009	
P67_H11	negativecontrol3	plate67	Year2	n/a-n/a			F		20201109	
P68_H11	negativecontrol3	plate68	Year2	n/a-n/a			F		20201109	
P69_H11	negativecontrol3	plate69	Year2	n/a-n/a			F		20201109	
P6R_H11	negativecontrol3	plate6R	Year2	n/a-n/a			F		20201109	
P70_H11	negativecontrol3	plate70	Year2	n/a-n/a			F		20201109	
P71_H11	negativecontrol3	plate71	Year2	n/a-n/a			F		20201109	
P72_H11	negativecontrol3	plate72	Year2	n/a-n/a			F		20201109	
PDP1_H11	negativecontrol3	plateDP1	Year2	n/a-n/a			F		20201009	
PS2_H12	negativecontrol3	plateS2	Year2	n/a-n/a			F		20201009	
PS3_H12	negativecontrol3	plateS3	Year2	n/a-n/a			F		20201009	
P71_H2	P65RNA_10% N486/76.1 + 30% L120/12.1 + 60% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H5	P65RNA_20% N486/76.1 + 70% L120/12.1 + 10% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H1	P65RNA_25% N486/76.1 + 25% L120/12.1 + 50% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H4	P65RNA_60% N486/76.1 + 10% L120/12.1 + 30% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H3	P65RNA_80% N486/76.1 + 10% L120/12.1 + 10% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H10	P65RNA_RNA: 20% N486/76.1 + 70% L120/12.1 + 10% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H6	P65RNA_RNA: 25% N486/76.1 + 25% L120/12.1 + 50% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H9	p65RNA_RNA: 60% N486/76.1 + 10% L120/12.1 + 30% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P71_H8	P65RNA_RNA: 80% N486/76.1 + 10% L120/12.1 + 10% L71/5.5	plate71	Year2	n/a-n/a			F		20201109	Mixed sample
P41_A1	POSITIVE CONTROL:	plate41	Year1	n/a-n/a			F		20200619	
P50_F2	POSITIVE CONTROL: EMPTY FOR RNA SPIKE	plate50	Year1	n/a-n/a			F		20200619	Empty
PS2_A1	positivecontrol	plateS2	Year2	n/a-n/a			F		20201009	
PS3_A1	positivecontrol	plateS3	Year2	n/a-n/a			F		20201009	
PDP1_A1	positivecontrol_L120/12.1	plateDP1	Year2	n/a-n/a			F		20201009	
PDP2_A1	positivecontrol_L120/12.1	plateDP2	Year2	n/a-n/a			F		20201009	
P67_H12	positivecontrol_N18/22.1	plate67	Year2	n/a-n/a			F		20201109	
P68_H12	positivecontrol_N18/22.1	plate68	Year2	n/a-n/a			F		20201109	
P69_H12	positivecontrol_N18/22.1	plate69	Year2	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)		F		20201109	
P71_H12	positivecontrol_N18/22.1	plate71	Year2	n/a-n/a			F		20201109	
P6R_H12	positivecontrol_N18/22.2	plate6R	Year2	n/a-n/a			F		20201109	
P72_H12	positivecontrol_N18/22.2	plate72	Year2	n/a-n/a			F		20201109	
P52_A1	positivecontrol1	plate52	Year1	n/a-n/a			F		20200619	
PS1_A1	positivecontrol1	plateS1	Year2	n/a-n/a			F		20201009	
P51_A1	positivecontrol1_	plate51	Year1	n/a-n/a			F		20200619	
P54_H12	positivecontrol1_L130/1	plate54	Year1	Dec2020dropout-Both	n/a, no show on web (control, expecting better seq from redo, just corroborating, etc.)		F		20200619	
